lon,lat,locality,year,month,kingdom,class,family,genus,species
,,"Slik bij Oud Vosmeer, Tholen. Oostzittend aan paaltje.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Slik bij Oud Vosmeer, Tholen.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Provincie: Zeeland. De Paal, Zeeuws Vlaanderen. Dijkglooiing aan binnenzijde van het haventje tussen MLW en MHW.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Galathese Olaven; O. Overflakkee Buinen haventje.,1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Provincie: Zeeland. Oud Ootmeer, Tholen. Op Schor, losliggend.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Slik bij Oud Vosmeer, Tholen. Vastzittend op paaltje.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Oosterland, Duiveland.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Den Bomme; (Overflakkee). Op de dijk uit Haringvliet tussen MLW en MHW.,1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Provincie: Zuid Holland. Tussen Ooltgensplaat en Galathese Haven (Overflakkee).,1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,De Paal; Zeeuws Vlaanderen op havenhoofd. Tussen MLW en MHW.,1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Provincie: Zeeland. Oud-Oosmeer, Tholen. Op Schor, losliggend.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Provincie: Zeeland. De Paal, Zeeuws Vlaanderen.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"De Paal, Zeeuws Vlaanderen op havenhoofd; tussen MLW en MHW.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Liefkenshoek, aan de Schelde. Grensgebied met België. Op 't noorden, bij GHW lijn.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Slik bij Oud-Vosmeer Tholen.,1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Provincie: Zuid Holland. Ouddorp. Binnenzijde haven; tussen GLW en GHW.,1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Slik bij Oud-Vosmeer, Tholen.",1962,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Castle Nerk, bij Ipanich, Massachusetts. Brede Kreek is schor.",1962,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-71.84972,41.31361,Watch Hill,1962,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
153.126061,-27.240069,REDCLIFFE BRISBANE,1962,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
153.126061,-27.240069,"Redcliffe, Brisbane.",1962,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,"Nags Head, North Carolina.",1962,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"Zuid-Beveland, Katse Veer.",1962,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Hoek van Holland; binnenzijde van de pier in Nw. Waterweg tussen MLW en MHW.,1962,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Provincie: Zuid-Holland, Hoek van Holland; nabij semafoor in Nieuwe Waterweg.",1962,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Hoek van Holland, Noordpier; bij semafoor; in nieuwe waterweg.",1962,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Hoek van Holland; binnenzijde van de pier, in Nw. Waterweg tussen MLW en MHW.",1962,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Nags Head, N. C.",1962,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"Ria de Arosa, Spanje. Jidoiro pedegeroso.",1963,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,"Ria de Arosa, Rua.",1963,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-3.120572,51.377472,,1963,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-3.120572,51.377472,,1963,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-3.120572,51.377472,,1963,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.120572,51.377472,,1963,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-3.120572,51.377472,,1963,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-124.4,48.6,"Port renfrew, west coast of Vancouver Island",1963,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Lynnhaven Bay, Virginia.",1963,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca var. latissima
11.179579,58.995305,Dynekilen,1963,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.37,56.970001,Vorupør,1963,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Marseille (Petit port de Morgiou),1963,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Praia Vermelha do Norte,1963,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,"Keramenez, Plougastel, Finistere",1963,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.535029,48.357553,"Portzic, Brest",1963,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Petit port de Morgiou.,1963,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,"Pointe de l'A[], Brest, France",1963,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-3.065912,51.510793,,1963,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-3.065912,51.510793,,1963,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
9.93,57.580002,"Stenbjerg, Hirtshals",1963,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,,1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,Pucusana,1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca var. latissima
,,"La Punta, Callao",1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca var. latissima
,,San bartolo,1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,South of chancay,1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,"Punta hermosa, south of lurin",1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,,1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,cove between Spouting Horn and East Point,1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Claddagh,1963,4.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,Ports de l'Estaque.,1963,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Faro,1963,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Sagres,1963,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Faro,1963,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. volubilis Goodenough & Woodward, 1797"
,,"Halibut Point, Cape Ann",1963,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.57,57.450001,"Frederikshavn, Deget",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-21.0,63.0,Eyrarbakki,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Stadur",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Stadur",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Grundarvagur",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Hop",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
8.37,56.970001,Vorupør,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
8.37,56.970001,Vorupør,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
8.37,56.970001,Vorupør,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
8.37,56.970001,Vorupør,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Stadur",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Grundarvagur",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-21.0,63.0,Eyrarbakki,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-21.0,63.0,"Eyrarbakki, Ölfusa",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-22.0,65.0,"Breidafjördur, Flatey",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Stadur",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Hop",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Grundarvagur",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-22.0,65.0,"Breidafjördur, Skalanes Grund",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-21.0,63.0,Eyrarbakki,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-21.0,63.0,"Eyrarbakki, Stokkseyri",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-22.0,65.0,"Breidafjördur, Flatey",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-22.0,65.0,"Breidafjördur, Reykjanes, Reykholar, Grundarvagur",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-21.0,63.0,"Eyrarbakki, Stokkseyri",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-21.0,63.0,Eyrarbakki,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-22.0,65.0,"Breidafjördur, Flatey",1963,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Sör-Tröndelag. Trondheim.,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,London,1963,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
12.696173,56.046187,"Skåne, Hälsingborg. Havet",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Flutuador,1963,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,"London, Christmas Island, Line Islands",1963,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.493925,41.774428,Sandwich,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"Britannica, Co. York, omgeving Scarborough, littorale zone ten zuiden van Cayton Bay.",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Flora Gallica. Dép. Ille-et-Vilaine. Ca. 10 km W. of St. Malo. Pointe du Décolle, near St.-Lunaire.",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,"Gallica, dep. Ile-et-Vilaine. Pointe du Decolle, near St.Lunaire, W. of St.Malo. Rocky coast.",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Gallica, dep. Finistere. Kerloch.",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Flora Gallica. Dép. Finistère. Kerloch.,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,"Gallica, dep. Finistere. Kerloch.",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"Gallica, dep. Finistere. Ca. 20 km W. of St.-Pol-de-Leon. Theren-Kerbrat.",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Gallica, dep. Finistere. ca. 25 km S. of Brest. Le Loch, near Crozon.",1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Flora Gallica. Dép. Finistère. Ca. 30 km SW. of Quimper. Pointe de Penmarche, near the phare at St.-Pierre.",1963,6.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,Flora Gallica. Dép. Finistère. Ca. 20 km Ww. of St.-Pol-de-Léon. Théren-Kerbrat.,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.900722,51.746104,Llangwm,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.892731,51.757094,Landshipping,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.892731,51.757094,Landshipping,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.985996,51.698997,Wear Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.883894,51.732129,Garron Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.036387,51.695006,Bullwell,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.911431,51.709864,Burton Hawn,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.105825,51.715675,Little Castle Head,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.006463,51.702072,Horseshoe,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.121662,51.714355,Rooks Nest Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.036387,51.695006,Bullwell,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.928427,51.704045,Pembroke Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.900722,51.746104,Llangwm,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.928427,51.704045,Pembroke Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.966682,51.691392,Llanreath,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.97184,51.703853,Hazelbeach Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.928427,51.704045,Pembroke Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.966682,51.691392,Llanreath,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.077979,51.689426,Angle Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.036387,51.695006,Bullwell,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.077979,51.689426,Angle Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.134545,51.712213,Watch House Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.985996,51.698997,Wear Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.105825,51.715675,Little Castle Head,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.121662,51.714355,Rooks Nest Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.911431,51.709864,Burton Hawn,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.899752,51.708354,Cosheston Folly,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.006463,51.702072,Horseshoe,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.105825,51.715675,Little Castle Head,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.97184,51.703853,Hazelbeach Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.884539,51.719522,Lawrenny Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.056077,51.707986,Gelliswick Bay,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.911431,51.709864,Burton Hawn,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.97184,51.703853,Hazelbeach Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.006463,51.702072,Horseshoe,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.911431,51.709864,Burton Hawn,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.884539,51.719522,Lawrenny Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.900722,51.746104,Llangwm,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.900722,51.746104,Llangwm,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.985996,51.698997,Wear Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.077979,51.689426,Angle Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.006463,51.702072,Horseshoe,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.883894,51.732129,Garron Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.105825,51.715675,Little Castle Head,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.892731,51.757094,Landshipping,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.884539,51.719522,Lawrenny Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.087869,51.707154,South Hook Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.97184,51.703853,Hazelbeach Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.966682,51.691392,Llanreath,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.077979,51.689426,Angle Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.883894,51.732129,Garron Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.900722,51.746104,Llangwm,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.883894,51.732129,Garron Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.928427,51.704045,Pembroke Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.121662,51.714355,Rooks Nest Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.966682,51.691392,Llanreath,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.899752,51.708354,Cosheston Folly,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.036387,51.695006,Bullwell,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.884539,51.719522,Lawrenny Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.087869,51.707154,South Hook Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.985996,51.698997,Wear Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.928427,51.704045,Pembroke Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.087869,51.707154,South Hook Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.883894,51.732129,Garron Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.105825,51.715675,Little Castle Head,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.006463,51.702072,Horseshoe,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.985996,51.698997,Wear Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.899752,51.708354,Cosheston Folly,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.134545,51.712213,Watch House Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.056077,51.707986,Gelliswick Bay,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.884539,51.719522,Lawrenny Ferry,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.077979,51.689426,Angle Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.056077,51.707986,Gelliswick Bay,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.056077,51.707986,Gelliswick Bay,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.892731,51.757094,Landshipping,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.112462,51.685818,West Angle Bay,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.966682,51.691392,Llanreath,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.911431,51.709864,Burton Hawn,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.112462,51.685818,West Angle Bay,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.056077,51.707986,Gelliswick Bay,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.121662,51.714355,Rooks Nest Point,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.036387,51.695006,Bullwell,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.892731,51.757094,Landshipping,1963,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-155.05,19.7167,"Reeds Bay, Hilo",1963,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-21.0,63.0,"Eyrarbakki, Baugsstadir",1963,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-21.0,63.0,Eyrarbakki,1963,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-21.0,63.0,"Eyrarbakki, Stokkseyri",1963,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-21.0,63.0,Eyrarbakki,1963,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-21.0,63.0,Eyrarbakki,1963,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
